alpha,beta,sigma
79.94171956445598,7.4619823198766575,4.855521526593772
80.19273959592348,7.472338697415044,4.855646572028686
80.1714967295178,7.450375498986733,4.855419475537105
80.1714967295178,7.450375498986733,4.855419475537105
80.28330021185656,7.461931133392886,4.854316119015319
80.28330021185656,7.461931133392886,4.854316119015319
80.28330021185656,7.461931133392886,4.854316119015319
80.1447950049547,7.467155258437518,4.854686018178447
80.2145434358916,7.442423441336391,4.851246964190537
80.2145434358916,7.442423441336391,4.851246964190537
80.45068883537425,7.445052751822116,4.849131022959764
80.45068883537425,7.445052751822116,4.849131022959764
80.34156343783728,7.443569069417696,4.855222766736018
80.34156343783728,7.443569069417696,4.855222766736018
80.34156343783728,7.443569069417696,4.855222766736018
80.63233745212766,7.42430208806334,4.8520159485766685
80.43973223467744,7.43844128624438,4.853780075390942
80.4837943298237,7.434318425639239,4.854769715039619
80.4837943298237,7.434318425639239,4.854769715039619
80.4837943298237,7.434318425639239,4.854769715039619
80.4837943298237,7.434318425639239,4.854769715039619
80.4837943298237,7.434318425639239,4.854769715039619
80.4837943298237,7.434318425639239,4.854769715039619
80.79217312238177,7.406378489495635,4.848675579335563
80.86509015561694,7.400686840653914,4.852220320043307
80.86509015561694,7.400686840653914,4.852220320043307
81.12799299345342,7.3847150220867865,4.8554704994085
81.0267439856622,7.371634333004843,4.850461027404011
80.98458320465143,7.3754873772455065,4.849287173570291
80.98458320465143,7.3754873772455065,4.849287173570291
80.98458320465143,7.3754873772455065,4.849287173570291
80.98458320465143,7.3754873772455065,4.849287173570291
81.12209392877313,7.381412484573545,4.845541176594394
81.11681216249262,7.371427369665179,4.844484769856915
81.11681216249262,7.371427369665179,4.844484769856915
81.11681216249262,7.371427369665179,4.844484769856915
81.21175058240503,7.3649566626817915,4.838631904879043
81.09473882541346,7.38755234591615,4.846515741811827
81.08338966708905,7.3837734063759815,4.850664754429099
81.08338966708905,7.3837734063759815,4.850664754429099
81.03583874994087,7.392814091909308,4.850285235468956
80.91221284326038,7.387063284491617,4.8515190632125265
80.88598439277557,7.393352009745583,4.856638719108281
80.88598439277557,7.393352009745583,4.856638719108281
81.04192888973503,7.378659445826305,4.860691374745215
81.07344100656557,7.386219166812282,4.862067368265119
81.07344100656557,7.386219166812282,4.862067368265119
81.07344100656557,7.386219166812282,4.862067368265119
80.92765315624236,7.396517247431934,4.86208065160069
80.92765315624236,7.396517247431934,4.86208065160069
80.92765315624236,7.396517247431934,4.86208065160069
80.92765315624236,7.396517247431934,4.86208065160069
80.90267324934955,7.403023458543254,4.863540588233853
80.90267324934955,7.403023458543254,4.863540588233853
80.90267324934955,7.403023458543254,4.863540588233853
80.90267324934955,7.403023458543254,4.863540588233853
80.8831353487408,7.39613148789655,4.8651378346723035
80.8831353487408,7.39613148789655,4.8651378346723035
80.8831353487408,7.39613148789655,4.8651378346723035
80.69714313236149,7.410442885907497,4.859504831495235
80.76496525635879,7.408996713721007,4.857881478202065
80.5993855938621,7.421370475896064,4.8618186069581775
80.5993855938621,7.421370475896064,4.8618186069581775
80.48919788142045,7.427001631011585,4.863846231369716
80.48919788142045,7.427001631011585,4.863846231369716
80.58180163659823,7.422021149715632,4.8656954276316515
80.58180163659823,7.422021149715632,4.8656954276316515
80.58180163659823,7.422021149715632,4.8656954276316515
80.43426693521212,7.431132350380073,4.872724168575148
80.41499377607909,7.432220543453377,4.875340801443828
80.56856919492036,7.4363412330179015,4.8741763759445265
80.7744844186892,7.414702976851086,4.873311086129586
80.7744844186892,7.414702976851086,4.873311086129586
80.7744844186892,7.414702976851086,4.873311086129586
80.24587509744775,7.460457989442502,4.890777774097659
80.12424491034174,7.465901425178394,4.887049586514925
80.05114054521562,7.473932176394368,4.888257040508635
79.82757409767834,7.493462318387252,4.886911201210618
79.69685001787984,7.486977531143052,4.882949885895204
79.80970377114912,7.504581437091654,4.885240810002949
79.6976851286853,7.489687373882961,4.885450411446077
79.73389281052671,7.508896009746317,4.880860303411106
79.74773184580356,7.503673212839457,4.8716519578334925
79.92659389202485,7.486439864298495,4.881592608743497
79.92659389202485,7.486439864298495,4.881592608743497
79.70242167807777,7.49644278490473,4.886494555596708
79.78542261156986,7.485386196554466,4.88717650394395
80.11870885910746,7.4579647827066315,4.898111510648843
80.11870885910746,7.4579647827066315,4.898111510648843
80.26106653024898,7.4618281429552935,4.896056099226318
80.2042929450804,7.450744950691664,4.896249976165392
80.2042929450804,7.450744950691664,4.896249976165392
80.193010471038,7.450354355347394,4.8944683574601635
80.28330147709704,7.457677552322214,4.890182344873649
80.28330147709704,7.457677552322214,4.890182344873649
80.38610949353861,7.435932197369732,4.90299061797841
80.38610949353861,7.435932197369732,4.90299061797841
80.38610949353861,7.435932197369732,4.90299061797841
80.38610949353861,7.435932197369732,4.90299061797841
80.42600276558925,7.441085517939097,4.903296932704392
80.3921060820235,7.4412126439870425,4.901727137047369
80.45211956904316,7.443995144072994,4.8956866918912585
80.45211956904316,7.443995144072994,4.8956866918912585
80.65642429648624,7.428104200587326,4.902984758151497
80.52067995971103,7.4228467755878595,4.903885617142022
80.28750835078665,7.442259463741231,4.89929096610749
80.28750835078665,7.442259463741231,4.89929096610749
80.37468779327743,7.435510391295799,4.902739152699452
80.13506406788701,7.477909680911845,4.900573028615733
80.06775172694739,7.456761108876478,4.90022601278663
80.06775172694739,7.456761108876478,4.90022601278663
80.16480719297736,7.4756412960301954,4.895566178965766
79.79133733600662,7.480836282738201,4.899818696325185
79.80167202649531,7.502572393907963,4.90173294210165
79.62663835288205,7.512761502336647,4.896747860383571
79.62663835288205,7.512761502336647,4.896747860383571
79.59958728054521,7.489978309068327,4.900359968571889
79.63418419329976,7.493394632026842,4.901089494191221
79.63418419329976,7.493394632026842,4.901089494191221
79.73855382018223,7.507711848237235,4.8978804815313435
79.73855382018223,7.507711848237235,4.8978804815313435
79.53964444375048,7.503289578641445,4.895374645575936
79.72085277620663,7.494625816959553,4.893425056646943
79.72085277620663,7.494625816959553,4.893425056646943
79.72085277620663,7.494625816959553,4.893425056646943
79.72085277620663,7.494625816959553,4.893425056646943
79.72085277620663,7.494625816959553,4.893425056646943
79.72629451439767,7.491255182403304,4.889857134969999
79.72629451439767,7.491255182403304,4.889857134969999
79.72629451439767,7.491255182403304,4.889857134969999
79.72629451439767,7.491255182403304,4.889857134969999
79.77893287213277,7.499315358733671,4.889510493928325
80.03781263472814,7.46445193109565,4.8898550874024425
80.03781263472814,7.46445193109565,4.8898550874024425
80.00719594222608,7.477090571325205,4.896091944862906
80.00719594222608,7.477090571325205,4.896091944862906
80.152790857759,7.453684832806972,4.904970626950321
80.28042446162301,7.4605056267648155,4.911610633881444
80.28042446162301,7.4605056267648155,4.911610633881444
80.28042446162301,7.4605056267648155,4.911610633881444
80.25016352130655,7.4516371045303345,4.910171784093301
80.17905239068718,7.455358330277301,4.9105159320254765
80.17905239068718,7.455358330277301,4.9105159320254765
79.92314060534764,7.488214792648834,4.897072879597446
79.71413797225011,7.493881280013832,4.90423427185093
79.61861342781857,7.509080529840773,4.89730098956032
79.61861342781857,7.509080529840773,4.89730098956032
79.61861342781857,7.509080529840773,4.89730098956032
79.7049814959416,7.505864206447462,4.891055948065567
79.67649751003606,7.498461033654276,4.896473880329748
79.61087949722538,7.510997660524791,4.902354734426939
79.61087949722538,7.510997660524791,4.902354734426939
79.54446072337689,7.511146553956654,4.898490498930634
79.58434608742253,7.5043097766500315,4.899052368710978
79.52396062800733,7.509306998244803,4.899153016312025
79.52396062800733,7.509306998244803,4.899153016312025
79.7551443478715,7.497189822102549,4.902309521476894
79.7551443478715,7.497189822102549,4.902309521476894
79.7551443478715,7.497189822102549,4.902309521476894
79.60570985696728,7.505879339624233,4.9102569880127325
79.85635576419901,7.494127833281576,4.914243582050941
79.70365811049885,7.497187504199316,4.916673010894762
79.77620794895785,7.49121724928108,4.925021725997398
79.77620794895785,7.49121724928108,4.925021725997398
79.77620794895785,7.49121724928108,4.925021725997398
79.77620794895785,7.49121724928108,4.925021725997398
79.77620794895785,7.49121724928108,4.925021725997398
79.70305913407846,7.496123985272816,4.926979442500359
79.70305913407846,7.496123985272816,4.926979442500359
79.82630023710814,7.487556064332845,4.929670404636002
79.82630023710814,7.487556064332845,4.929670404636002
79.82630023710814,7.487556064332845,4.929670404636002
79.82630023710814,7.487556064332845,4.929670404636002
79.89017596968857,7.487923891291255,4.934828587178109
79.97028849592577,7.478290558848789,4.9390866686004316
79.97028849592577,7.478290558848789,4.9390866686004316
79.9318487755624,7.469929674671555,4.944502844708303
79.9318487755624,7.469929674671555,4.944502844708303
80.15737263924845,7.461140513413105,4.945953098695986
80.15737263924845,7.461140513413105,4.945953098695986
80.11370200654666,7.463505282305434,4.945348699625283
79.94391116538412,7.467724232217405,4.948535752814396
80.22239143602425,7.462912272360659,4.94752691031682
80.38421296335328,7.44228297923858,4.944596685156505
80.20832821391993,7.441599837617048,4.948593433610054
80.37738770365934,7.4293863382769425,4.945262277355358
80.7803871543162,7.399091304116788,4.949139373549609
80.66741692754128,7.411791506336868,4.948683408732743
80.66741692754128,7.411791506336868,4.948683408732743
80.77790300186885,7.403254625615651,4.948547557582809
80.77790300186885,7.403254625615651,4.948547557582809
80.77790300186885,7.403254625615651,4.948547557582809
80.84324720163539,7.399800093609217,4.948399801610611
81.00484509375924,7.384132839928773,4.945051470424973
81.00484509375924,7.384132839928773,4.945051470424973
81.00484509375924,7.384132839928773,4.945051470424973
81.20421414292242,7.367887329072358,4.942106260881222
81.2589452705051,7.3602885910957205,4.946381990831172
81.76762667061796,7.332356778625597,4.946259458096887
81.71827423171781,7.313217529981153,4.9485165245230345
81.71827423171781,7.313217529981153,4.9485165245230345
81.70434466761766,7.3234229258806955,4.946846435546588
81.70434466761766,7.3234229258806955,4.946846435546588
81.70434466761766,7.3234229258806955,4.946846435546588
81.70434466761766,7.3234229258806955,4.946846435546588
81.82786960665938,7.322231573812175,4.946765483032965
81.82786960665938,7.322231573812175,4.946765483032965
81.74820029989377,7.327207783159009,4.948950467936979
81.74820029989377,7.327207783159009,4.948950467936979
81.67723890477183,7.336766010289878,4.954360970074568
81.67723890477183,7.336766010289878,4.954360970074568
81.8140848624891,7.3220841001559815,4.959371199067576
81.45770341212607,7.341497458607973,4.955523636307187
81.50786905500455,7.351454299347987,4.95538100836793
81.49411094371295,7.333688960388009,4.951194308462825
81.47435073980564,7.345764280845272,4.9512826685159
81.47435073980564,7.345764280845272,4.9512826685159
81.47435073980564,7.345764280845272,4.9512826685159
81.47435073980564,7.345764280845272,4.9512826685159
81.50205042046811,7.345698544676078,4.948773925801038
81.36559782049466,7.356947318885906,4.950758705586431
81.36559782049466,7.356947318885906,4.950758705586431
81.36559782049466,7.356947318885906,4.950758705586431
81.36559782049466,7.356947318885906,4.950758705586431
81.36559782049466,7.356947318885906,4.950758705586431
81.35547181801364,7.358491077747467,4.946283026724353
81.35547181801364,7.358491077747467,4.946283026724353
81.35547181801364,7.358491077747467,4.946283026724353
81.24323996045233,7.355151140144193,4.944151424511569
81.24323996045233,7.355151140144193,4.944151424511569
81.22327716203337,7.366196024607409,4.941406072528923
81.16714115337061,7.379291567986358,4.93367521761762
81.09048541371826,7.389582230174391,4.930220718883159
80.81878193263115,7.412366249492929,4.92765746411307
80.79226671788955,7.406272480699369,4.928899980986875
80.68633365146596,7.4240330224678415,4.925366463255801
80.46137914315658,7.433872069112439,4.924316490532294
80.46137914315658,7.433872069112439,4.924316490532294
80.46137914315658,7.433872069112439,4.924316490532294
80.46137914315658,7.433872069112439,4.924316490532294
80.46137914315658,7.433872069112439,4.924316490532294
80.46137914315658,7.433872069112439,4.924316490532294
80.46955168267787,7.435907000409425,4.925120384559874
80.43103703520362,7.439187453128799,4.92145319549134
80.47982970032606,7.438992891342723,4.924861833818553
80.47982970032606,7.438992891342723,4.924861833818553
80.4752799718223,7.422690053310592,4.920346103428595
80.40794725890346,7.448383470829771,4.915330984821184
80.40794725890346,7.448383470829771,4.915330984821184
80.40794725890346,7.448383470829771,4.915330984821184
80.40794725890346,7.448383470829771,4.915330984821184
80.17135623756047,7.449849238052717,4.919364213984585
80.17135623756047,7.449849238052717,4.919364213984585
80.17135623756047,7.449849238052717,4.919364213984585
80.17135623756047,7.449849238052717,4.919364213984585
80.17135623756047,7.449849238052717,4.919364213984585
80.17135623756047,7.449849238052717,4.919364213984585
79.94874300979643,7.469604132527818,4.9178685050932245
79.89190484341678,7.481272096279408,4.918444035729911
79.69164917345313,7.496318410352898,4.920448368534552
79.69164917345313,7.496318410352898,4.920448368534552
79.69999464414718,7.501934114352589,4.921790803150674
79.69999464414718,7.501934114352589,4.921790803150674
79.73106231885242,7.502808109466185,4.916915695360107
79.73106231885242,7.502808109466185,4.916915695360107
79.73106231885242,7.502808109466185,4.916915695360107
79.50368795317979,7.52020068174016,4.914017145549182
79.50368795317979,7.52020068174016,4.914017145549182
79.50368795317979,7.52020068174016,4.914017145549182
79.50368795317979,7.52020068174016,4.914017145549182
79.38019533515165,7.527911530382598,4.9127613540956006
79.47882778463793,7.517899877189016,4.9307822572519795
79.47882778463793,7.517899877189016,4.9307822572519795
79.56611194647043,7.5001242076805275,4.92926562171802
79.56611194647043,7.5001242076805275,4.92926562171802
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.70158206514147,7.500827149743977,4.933463215310909
79.61922880292275,7.510855212879728,4.9366964087557195
79.41586109473377,7.522117644512054,4.934445177787465
79.41586109473377,7.522117644512054,4.934445177787465
79.51866185392853,7.522593816803433,4.934639922667119
79.51866185392853,7.522593816803433,4.934639922667119
79.51866185392853,7.522593816803433,4.934639922667119
79.27955705518539,7.528093997871215,4.934712654963608
79.06362610458568,7.5459996620581355,4.937143154156105
79.0299593605098,7.56759773470246,4.933317149352804
79.0299593605098,7.56759773470246,4.933317149352804
79.0299593605098,7.56759773470246,4.933317149352804
79.0299593605098,7.56759773470246,4.933317149352804
79.0299593605098,7.56759773470246,4.933317149352804
79.07868089142187,7.5558911704127745,4.927461187305925
79.193131920345,7.5440032281679805,4.926036125008798
79.27729246796525,7.540863366560508,4.933027575933068
79.12412520781177,7.55084710205717,4.934388037169215
78.7328010024289,7.579092409426948,4.929960062243862
78.70516709250641,7.585240300405928,4.930663289634428
78.53987899377273,7.602656652737009,4.935269754479895
78.53987899377273,7.602656652737009,4.935269754479895
78.53987899377273,7.602656652737009,4.935269754479895
78.15000521876242,7.640458663606145,4.929716728961426
78.1032296188703,7.641281941820021,4.923942356637034
78.06689541293554,7.651055855135177,4.930319175989088
78.06689541293554,7.651055855135177,4.930319175989088
78.06957680451255,7.628859977490761,4.937682296629509
78.06957680451255,7.628859977490761,4.937682296629509
78.36724921595405,7.62731506258447,4.939054858632249
78.40060035972259,7.6017992804543475,4.938158854907993
78.51387016527674,7.603552061440586,4.934990535758602
78.51387016527674,7.603552061440586,4.934990535758602
78.49246557766133,7.604507868705974,4.929027605021856
78.41259184334022,7.607383836251824,4.927822672512546
78.41259184334022,7.607383836251824,4.927822672512546
78.46188012021445,7.602540733041291,4.938136349030912
78.46188012021445,7.602540733041291,4.938136349030912
78.28920765922717,7.6218487095499015,4.941355418745181
78.28920765922717,7.6218487095499015,4.941355418745181
78.28920765922717,7.6218487095499015,4.941355418745181
78.28920765922717,7.6218487095499015,4.941355418745181
78.09060062342,7.648842506521077,4.9397571352394944
78.1269437094799,7.650125446543252,4.942965570118119
78.03020138599321,7.629827245077985,4.948640626970508
78.16876105071545,7.647481193704415,4.940570487703946
78.29859121636218,7.635316788181852,4.95105291508032
78.2025236906702,7.616611249161498,4.951842244663372
78.2025236906702,7.616611249161498,4.951842244663372
78.41499372302157,7.600678280418341,4.947232372424788
78.08961352357689,7.631604612436306,4.954370993890301
78.097359268712,7.63356671014648,4.951610163431296
78.054003923647,7.645244879055204,4.951736244194606
78.13676582197255,7.632735217163378,4.948417672920485
78.0290225739388,7.650089481848583,4.936921353655328
77.88438495289314,7.643579689390279,4.934037762532182
78.13278396185298,7.6456391287078524,4.9341919534959855
78.13278396185298,7.6456391287078524,4.9341919534959855
78.06570989286585,7.645300593640211,4.935443812592635
78.06570989286585,7.645300593640211,4.935443812592635
78.14524210055797,7.636156436733252,4.935995493214153
78.13015513717339,7.639134985304757,4.937938867950594
78.11116502329332,7.6431995463879385,4.938423074647449
78.11116502329332,7.6431995463879385,4.938423074647449
78.15961579705568,7.632527610351117,4.939462197827658
78.15961579705568,7.632527610351117,4.939462197827658
78.14577965757381,7.624367850638729,4.93715905067221
78.14577965757381,7.624367850638729,4.93715905067221
78.26874771726719,7.612590053731465,4.935340571051121
78.33096384965734,7.626944718378714,4.93851631860296
78.33096384965734,7.626944718378714,4.93851631860296
78.33096384965734,7.626944718378714,4.93851631860296
78.33485133406977,7.627176970115154,4.943128084554817
78.33485133406977,7.627176970115154,4.943128084554817
78.33735241138739,7.609900609755383,4.945356861688278
78.33735241138739,7.609900609755383,4.945356861688278
78.33735241138739,7.609900609755383,4.945356861688278
78.26005410352104,7.636480344955512,4.94741082545792
78.01876532121415,7.63158847120852,4.947181966011119
78.08337450030749,7.640874002130952,4.948480610863922
78.08337450030749,7.640874002130952,4.948480610863922
78.08337450030749,7.640874002130952,4.948480610863922
78.08337450030749,7.640874002130952,4.948480610863922
78.08337450030749,7.640874002130952,4.948480610863922
78.08337450030749,7.640874002130952,4.948480610863922
78.25139977338792,7.628043590294246,4.946400513646611
78.25139977338792,7.628043590294246,4.946400513646611
78.24892543269051,7.623563798639225,4.950928613449052
78.24892543269051,7.623563798639225,4.950928613449052
78.13636305089722,7.629919444470713,4.951100016153743
78.04549822327327,7.648398570047805,4.947899792272767
78.04549822327327,7.648398570047805,4.947899792272767
78.04549822327327,7.648398570047805,4.947899792272767
78.19894453379615,7.623220975576326,4.956549214181407
78.19894453379615,7.623220975576326,4.956549214181407
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
78.11057224651006,7.6434783183292225,4.956770014321085
77.96527935393887,7.658053576982561,4.959226432492455
77.96527935393887,7.658053576982561,4.959226432492455
77.8728593630891,7.660579632779327,4.956498714863764
77.85099499980839,7.652691874579834,4.956062881589127
77.84682996882223,7.67030129682958,4.953825413691932
77.9481705696571,7.646507639119819,4.952706434066298
78.0620371819014,7.6418678883373055,4.952822646689527
78.0620371819014,7.6418678883373055,4.952822646689527
78.0620371819014,7.6418678883373055,4.952822646689527
78.16963936776399,7.641339865312601,4.949287545013957
78.26233350419643,7.625009969475545,4.946974486614384
78.0529175600287,7.63468673275413,4.94567885978119
77.84364493388951,7.6552890020509246,4.948632214617975
77.94886463339938,7.644891247574297,4.956299837794891
77.85939393422457,7.64782374412684,4.960778905195021
78.11704928592955,7.649637295266367,4.958078961390277
77.98745177690995,7.643639642713689,4.952681849170674
77.98745177690995,7.643639642713689,4.952681849170674
77.98054960193552,7.653270448514867,4.959582861745618
77.98054960193552,7.653270448514867,4.959582861745618
77.90561151264913,7.6571360505591874,4.956500268508858
77.90561151264913,7.6571360505591874,4.956500268508858
77.94565185246107,7.66715245967832,4.956597539098988
77.6480097449157,7.6664078010750885,4.951470374178521
77.6480097449157,7.6664078010750885,4.951470374178521
77.6480097449157,7.6664078010750885,4.951470374178521
77.6480097449157,7.6664078010750885,4.951470374178521
77.61674909357264,7.682209889529478,4.951128671670622
77.61674909357264,7.682209889529478,4.951128671670622
77.61674909357264,7.682209889529478,4.951128671670622
77.55163350882367,7.682688066215204,4.954840833181521
77.58188462717774,7.687587514687527,4.950968540833826
77.58188462717774,7.687587514687527,4.950968540833826
77.58188462717774,7.687587514687527,4.950968540833826
77.58188462717774,7.687587514687527,4.950968540833826
77.45422130373302,7.6839149268019185,4.953243025535336
77.87531188674478,7.658179272125385,4.960446956890757
77.87531188674478,7.658179272125385,4.960446956890757
78.19181565658769,7.61732175622037,4.877796187997967
77.39160619338017,7.70943221545112,4.891780579553108
77.39160619338017,7.70943221545112,4.891780579553108
77.47133306173404,7.689552043543299,4.865592632555254
78.95478794412811,7.574193669935008,4.850107182219841
78.95506962709283,7.571487677444089,5.016360156438617
79.20238757876494,7.524963992456462,5.02288512746864
79.25382010784297,7.540912866965062,5.042669927282961
79.25382010784297,7.540912866965062,5.042669927282961
77.64514725997054,7.67107001192167,4.77974586916856
77.6251922182418,7.68144020668208,4.756516465499587
78.48899869396925,7.599616178791474,4.790928723691291
78.44962267109396,7.589336665773569,4.791452763105021
73.97020517991997,7.9951843612089695,4.944422879420536
75.46365210614564,7.865288458970652,4.953880179549626
75.38187848480256,7.8837543733217315,4.8455440695049194
78.03260883446634,7.645949436330697,4.893205961552289
77.67258552369125,7.682865158463264,4.914304508281055
76.42919164028181,7.785313967675614,4.971157080919636
75.36519819361227,7.87613849885843,4.98271534170853
74.60311389960746,7.947984637713788,5.00600362295069
74.60311389960746,7.947984637713788,5.00600362295069
73.9500832319368,7.999317747824502,4.9027073731137305
73.9306351971968,8.001832646394815,4.908324625964068
78.14952060480513,7.632812379775943,4.958818046705147
73.26098793084967,8.051051577928265,4.956028752371795
74.44074143326489,7.965486425191432,4.8849457523884015
76.63523985057314,7.755672951643432,4.9144650753271995
76.75835417067216,7.7612667862963995,4.955633170305805
76.78659736592668,7.768370463867596,4.955360435449909
77.28867612219805,7.720968486004791,5.001724476288614
78.39355566261395,7.615380302748786,5.025425646376847
78.63031428207587,7.596884727809692,4.938087225375638
77.21131122535994,7.717035343864027,4.955493698495815
77.31599474375398,7.706321357687081,4.961290838459774
78.50459568278445,7.608969601148179,4.933706131613714
78.50459568278445,7.608969601148179,4.933706131613714
78.48732894010935,7.605645000938515,4.933276669631643
78.48732894010935,7.605645000938515,4.933276669631643
78.48732894010935,7.605645000938515,4.933276669631643
77.07877046999529,7.725944034068492,4.898256533379089
77.15072859779724,7.708769493005989,4.917386343300843
75.81301367399577,7.839662277154403,4.950321461459713
78.14124526168268,7.637954273255704,4.877829223428425
75.12587707804802,7.892032566908229,4.99111575418616
75.36883310239854,7.888658224247002,5.002675817409152
78.12425143496213,7.63949227632223,4.857060526700793
79.92438314435745,7.495105183549801,4.838477838005492
78.29493789529408,7.6244066673593,4.815929798284333
78.47946801404052,7.604656496291035,4.881624072078833
75.64597342746713,7.855955717611192,4.910356547943417
75.00701400025977,7.908415288157701,4.969211806223917
78.96690605246548,7.566627055104717,4.888919689032367
71.7104087671047,8.19181942713358,4.860311952487562
75.71506182574053,7.841682926671293,5.050217379590583
76.2068453310437,7.801524500845138,5.041743578934642
75.00922571805503,7.90492599357916,4.98499575301707
75.14983089701754,7.89607765548698,4.971402710452995
71.99561957079156,8.166033622085008,4.874830051793129
72.43076829612627,8.129831556746545,4.910945618711321
73.05503837713978,8.069998183880617,4.907112213138828
73.05503837713978,8.069998183880617,4.907112213138828
77.25052237170102,7.7154479528328785,4.861455797732645
77.72679219302508,7.675272460021132,4.896739835944992
77.73423989333396,7.676621925675271,4.89753582611617
77.73423989333396,7.676621925675271,4.89753582611617
75.41491424851041,7.866760726695139,4.95739281692072
76.59914772987315,7.775750209470558,4.872183863972957
76.48775178244881,7.787226808718475,4.8603311538537515
76.47785095321964,7.788874522169487,4.859028359807524
76.4340652872781,7.7773578077238295,4.8398655385795735
78.51967900264387,7.599083078919451,4.908897943736604
74.68550862090125,7.935757750568754,4.882409799831844
74.68550862090125,7.935757750568754,4.882409799831844
75.82772167160849,7.8419129757506045,4.961226161170275
76.24796743440487,7.7924867084570515,4.855107346286436
78.7156802638301,7.591492050347321,4.9368767164638
76.94343905574742,7.75108410315003,4.908318833354051
78.12199127602435,7.63796347223982,4.889549455109061
78.13908247998714,7.634643768263053,4.888966474781413
78.69509392452514,7.572016170647214,4.918607125012267
78.19196242869623,7.632079791215566,4.9234031201847195
78.23376737747702,7.610986816223819,4.925012358132692
78.37208096188623,7.619526709091298,4.92483826897047
77.0502607585333,7.728533375115343,4.851334109036907
76.05018993257595,7.823208498932345,4.95239261095414
75.47055467985018,7.876523693371625,4.890134726002449
72.91397727288448,8.07875336131564,4.97672081741915
74.02267457975302,7.993442983866248,4.944521756196038
74.08323835869216,7.984259132208201,4.86549640927568
74.08323835869216,7.984259132208201,4.86549640927568
74.05004079070751,7.986034872588459,4.86568861463237
77.42747321410657,7.691454590723954,4.975565268270418
76.09798147603733,7.817141056047849,4.867472388733249
76.09798147603733,7.817141056047849,4.867472388733249
75.9672440043706,7.808119904978592,4.866830185278481
76.0140297414323,7.812385531404124,4.868269219256939
75.08463961455072,7.903347330530859,4.881007345132681
75.26870472718034,7.879171815932916,4.890499311201455
77.92779914153532,7.651573941217886,4.9125233384056175
77.06763036835808,7.727015201968518,4.9456202287459545
77.00343940985621,7.714769665269819,4.902063763059874
76.32413421938404,7.775452922088347,4.903014094995629
76.60867518241162,7.782798014830595,4.9748195115994625
77.74067423484843,7.679578063404549,4.9088784094068645
78.92720802848656,7.565796708863288,4.893870122891233
79.30868804293162,7.518744282419897,4.877888589720456
80.67900680392704,7.411479184988844,4.821996782060731
80.79935832959283,7.413736848073217,4.814122033714244
78.66156771527696,7.588438315594021,4.983580124962162
75.67199058227413,7.858111462049876,4.824454248174928
77.57873616260775,7.674007815528575,4.915501926236476
77.92317589911283,7.66076506197783,4.894362999041563
77.09063012903697,7.730542457477026,4.9542758692598285
78.34694506407507,7.6257389260602615,4.915093886097761
75.40581880753437,7.87871358218247,4.9590916458419905
75.73198062924182,7.841701349349388,4.9456743270790335
77.61910106601987,7.68660530299878,4.980418496765562
75.11473949633914,7.908473885341181,4.935229572919429
78.03253416148051,7.629403820179186,4.879318001668647
77.60784519083752,7.680269011969206,4.97650912281389
77.60784519083752,7.680269011969206,4.97650912281389
78.38125001454702,7.605887728658125,4.911831274056752
75.63936181339866,7.841849419352354,4.917242315244159
76.75978725791067,7.758772287382104,4.858069670979153
75.61663211949616,7.845570049326845,4.838854826817849
74.3906199579789,7.9720611384291376,4.9890742711291765
76.76794571558531,7.756388844353154,4.796054474413867
78.51344525215215,7.598121003566232,4.778681461893
76.99579222111551,7.741002789481428,4.860098123199268
77.37340110988971,7.689971509958524,4.934893827193928
77.3858247801599,7.690566951727292,4.933884464439911
77.07391535387855,7.7278783997677865,4.915008209617646
78.45229332020467,7.612692527419423,4.8468109845704115
79.55072168575904,7.505092583275733,4.997377180506004
79.45448868571904,7.511501225125232,4.840703754844232
74.32714446976033,7.970791397854328,4.99787519190797
74.32330629679714,7.969939523952435,5.0074880097569325
74.8115673071086,7.927353310834507,4.980345823176811
77.17957014367519,7.716534517604541,4.836832541996062
78.05970380968516,7.650697460553949,4.904884908263077
78.0420002287967,7.65530441927115,4.901445057144784
78.08585777649697,7.652931834394389,4.899346604292782
74.84768783991615,7.928118788149533,4.831461059183132
74.84768783991615,7.928118788149533,4.831461059183132
74.78216422558809,7.923371585324306,4.833373882028404
77.10510951534988,7.728835956580293,4.863839072032186
76.01565979737765,7.820540085536417,4.837621959440612
75.64007744926946,7.854901215769562,4.970330198395178
77.13130209517726,7.727830131043716,4.942020327560946
75.10229401805132,7.903460130155791,4.999707861460462
75.8498424503904,7.835858218370654,4.926648461012503
76.08847280935213,7.815552919128497,4.819805252042874
75.70901987296085,7.841648449803119,4.887106426336709
75.72302146024612,7.847921640438624,4.876041441114227
75.5648570409686,7.877599484429841,4.874617306719875
